feature_1,feature_2,feature_3,period,y
2021-12-06,Google,Asia,11,11.29
2021-12-06,Google,Asia,12,11.57
2021-12-06,Google,Asia,13,11.86
2021-12-06,Google,Asia,26,12.14
2021-12-06,Google,Asia,28,12.43
2021-12-06,Google,Asia,34,12.71
2021-12-06,Google,Asia,60,13.21
2021-12-06,Google,BR,1,2.5
2021-12-06,Google,BR,2,4.47
2021-12-06,Google,BR,3,5.72
2021-12-06,Google,BR,4,6.95
2021-12-06,Google,BR,5,8.42
2021-12-06,Google,BR,6,9.64
2021-12-06,Google,BR,7,10.68
2021-12-06,Google,BR,8,11.53
2021-12-06,Google,BR,9,12.46
2021-12-06,Google,BR,10,13.15
2021-12-06,Google,BR,11,13.84
2021-12-06,Google,BR,12,14.46
2021-12-06,Google,BR,13,15.25
2021-12-06,Google,BR,14,15.85
2021-12-06,Google,BR,15,16.45
2021-12-06,Google,BR,16,17.13
2021-12-06,Google,BR,17,17.76
2021-12-06,Google,BR,18,18.79
2021-12-06,Google,BR,19,19.39
2021-12-06,Google,BR,20,19.93
2021-12-06,Google,BR,21,20.37
2021-12-06,Google,BR,22,20.87
2021-12-06,Google,BR,23,21.21
2021-12-06,Google,BR,24,21.53
2021-12-06,Google,BR,25,21.84
2021-12-06,Google,BR,26,22.13
2021-12-06,Google,BR,27,22.54
2021-12-06,Google,BR,28,22.82
2021-12-06,Google,BR,29,23.07
2021-12-06,Google,BR,30,23.32
2021-12-06,Google,BR,31,23.63
2021-12-06,Google,BR,32,23.95
2021-12-06,Google,BR,33,24.23
2021-12-06,Google,BR,34,24.48
2021-12-06,Google,BR,35,24.77
2021-12-06,Google,BR,36,25.18
2021-12-06,Google,BR,37,25.43
2021-12-06,Google,BR,38,25.65
2021-12-06,Google,BR,39,25.84
2021-12-06,Google,BR,40,26.21
2021-12-06,Google,BR,41,26.46
2021-12-06,Google,BR,42,26.71
2021-12-06,Google,BR,43,26.96
2021-12-06,Google,BR,44,27.31
2021-12-06,Google,BR,45,27.63
2021-12-06,Google,BR,46,27.85
2021-12-06,Google,BR,47,28.04
2021-12-06,Google,BR,48,28.26
2021-12-06,Google,BR,49,28.51
2021-12-06,Google,BR,50,28.76
2021-12-06,Google,BR,51,29.01
2021-12-06,Google,BR,52,29.2
2021-12-06,Google,BR,53,29.7
2021-12-06,Google,BR,54,29.88
2021-12-06,Google,BR,55,30.07
2021-12-06,Google,BR,56,30.23
2021-12-06,Google,BR,57,30.46
2021-12-06,Google,BR,58,30.74
2021-12-06,Google,BR,59,30.93
2021-12-06,Google,BR,60,31.21
2021-12-06,Google,Europe,1,2.59
2021-12-06,Google,Europe,2,4.4
2021-12-06,Google,Europe,3,5.68
2021-12-06,Google,Europe,4,6.88
2021-12-06,Google,Europe,5,8.01
2021-12-06,Google,Europe,6,9.1
2021-12-06,Google,Europe,7,10.02
2021-12-06,Google,Europe,8,10.99
2021-12-06,Google,Europe,9,11.93
2021-12-06,Google,Europe,10,12.75
2021-12-06,Google,Europe,11,13.61
2021-12-06,Google,Europe,12,14.32
2021-12-06,Google,Europe,13,14.87
2021-12-06,Google,Europe,14,15.4
2021-12-06,Google,Europe,15,15.84
2021-12-06,Google,Europe,16,16.21
2021-12-06,Google,Europe,17,16.63
2021-12-06,Google,Europe,18,17.15
2021-12-06,Google,Europe,19,17.65
2021-12-06,Google,Europe,20,18.01
2021-12-06,Google,Europe,21,18.43
2021-12-06,Google,Europe,22,18.88
2021-12-06,Google,Europe,23,19.22
2021-12-06,Google,Europe,24,19.54
2021-12-06,Google,Europe,25,20.06
2021-12-06,Google,Europe,26,20.35
2021-12-06,Google,Europe,27,20.72
2021-12-06,Google,Europe,28,21.04
2021-12-06,Google,Europe,29,21.33
2021-12-06,Google,Europe,30,21.59
2021-12-06,Google,Europe,31,21.96
2021-12-06,Google,Europe,32,22.27
2021-12-06,Google,Europe,33,22.51
2021-12-06,Google,Europe,34,22.75
2021-12-06,Google,Europe,35,23.06
2021-12-06,Google,Europe,36,23.35
2021-12-06,Google,Europe,37,23.64
2021-12-06,Google,Europe,38,23.9
2021-12-06,Google,Europe,39,24.09
2021-12-06,Google,Europe,40,24.28
2021-12-06,Google,Europe,41,24.46
2021-12-06,Google,Europe,42,24.65
2021-12-06,Google,Europe,43,24.84
2021-12-06,Google,Europe,44,25.02
2021-12-06,Google,Europe,45,25.21
2021-12-06,Google,Europe,46,25.4
2021-12-06,Google,Europe,47,25.58
2021-12-06,Google,Europe,48,25.77
2021-12-06,Google,Europe,49,25.93
2021-12-06,Google,Europe,50,26.08
2021-12-06,Google,Europe,51,26.24
2021-12-06,Google,Europe,52,26.37
2021-12-06,Google,Europe,53,26.46
2021-12-06,Google,Europe,54,26.59
2021-12-06,Google,Europe,55,26.72
2021-12-06,Google,Europe,56,26.86
2021-12-06,Google,Europe,57,26.99
2021-12-06,Google,Europe,58,27.13
2021-12-06,Google,Europe,59,27.26
2021-12-06,Google,Europe,60,27.4
2021-12-06,Google,Latam,1,1.72
2021-12-06,Google,Latam,2,4.13
2021-12-06,Google,Latam,3,5.74
2021-12-06,Google,Latam,4,7.23
2021-12-06,Google,Latam,5,8.15
2021-12-06,Google,Latam,6,9.02
2021-12-06,Google,Latam,7,9.82
2021-12-06,Google,Latam,8,10.62
2021-12-06,Google,Latam,9,11.31
2021-12-06,Google,Latam,10,11.95
2021-12-06,Google,Latam,11,12.59
2021-12-06,Google,Latam,12,13.11
2021-12-06,Google,Latam,13,13.52
2021-12-06,Google,Latam,14,13.87
2021-12-06,Google,Latam,15,14.28
2021-12-06,Google,Latam,16,14.62
2021-12-06,Google,Latam,17,14.97
2021-12-06,Google,Latam,18,15.43
2021-12-06,Google,Latam,19,15.84
2021-12-06,Google,Latam,20,16.25
2021-12-06,Google,Latam,21,16.59
2021-12-06,Google,Latam,22,17.05
2021-12-06,Google,Latam,23,17.46
2021-12-06,Google,Latam,24,17.87
2021-12-06,Google,Latam,25,18.21
2021-12-06,Google,Latam,26,18.56
2021-12-06,Google,Latam,27,18.85
2021-12-06,Google,Latam,28,19.15
2021-12-06,Google,Latam,29,19.51
2021-12-06,Google,Latam,30,19.74
2021-12-06,Google,Latam,31,19.92
2021-12-06,Google,Latam,32,20.1
2021-12-06,Google,Latam,33,20.28
2021-12-06,Google,Latam,34,20.46
2021-12-06,Google,Latam,35,20.57
2021-12-06,Google,Latam,36,20.69
2021-12-06,Google,Latam,37,20.8
2021-12-06,Google,Latam,38,20.98
2021-12-06,Google,Latam,39,21.16
2021-12-06,Google,Latam,40,21.34
2021-12-06,Google,Latam,41,21.52
2021-12-06,Google,Latam,42,21.7
2021-12-06,Google,Latam,43,21.89
2021-12-06,Google,Latam,44,22
2021-12-06,Google,Latam,45,22.07
2021-12-06,Google,Latam,46,22.18
2021-12-06,Google,Latam,47,22.3
2021-12-06,Google,Latam,48,22.41
2021-12-06,Google,Latam,49,22.52
2021-12-06,Google,Latam,50,22.59
2021-12-06,Google,Latam,51,22.82
2021-12-06,Google,Latam,52,23.05
2021-12-06,Google,Latam,53,23.28
2021-12-06,Google,Latam,54,23.46
2021-12-06,Google,Latam,55,23.52
2021-12-06,Google,Latam,56,23.64
2021-12-06,Google,Latam,57,23.75
2021-12-06,Google,Latam,58,23.87
2021-12-06,Google,Latam,59,23.98
2021-12-06,Google,Latam,60,24.05
2021-12-06,Google,Other,1,2.47
2021-12-06,Google,Other,2,4.21
2021-12-06,Google,Other,3,5.69
2021-12-06,Google,Other,4,6.9
2021-12-06,Google,Other,5,8.03
2021-12-06,Google,Other,6,9.15
2021-12-06,Google,Other,7,9.94
2021-12-06,Google,Other,8,10.52
2021-12-06,Google,Other,9,11.25
2021-12-06,Google,Other,10,11.93
2021-12-06,Google,Other,11,12.66
2021-12-06,Google,Other,12,13.17
2021-12-06,Google,Other,13,13.87
2021-12-06,Google,Other,14,14.6
2021-12-06,Google,Other,15,15.22
2021-12-06,Google,Other,16,15.7
2021-12-06,Google,Other,17,16.17
2021-12-06,Google,Other,18,16.79
2021-12-06,Google,Other,19,17.23
2021-12-06,Google,Other,20,17.67
2021-12-06,Google,Other,21,18.18
2021-12-06,Google,Other,22,18.7
2021-12-06,Google,Other,23,19.19
2021-12-06,Google,Other,24,19.54
2021-12-06,Google,Other,25,19.87
2021-12-06,Google,Other,26,20.23
2021-12-06,Google,Other,27,20.6
2021-12-06,Google,Other,28,20.89
2021-12-06,Google,Other,29,21.14
2021-12-06,Google,Other,30,21.38
2021-12-06,Google,Other,31,21.67
2021-12-06,Google,Other,32,21.92
2021-12-06,Google,Other,33,22.12
2021-12-06,Google,Other,34,22.3
2021-12-06,Google,Other,35,22.58
2021-12-06,Google,Other,36,22.81
2021-12-06,Google,Other,37,23.01
2021-12-06,Google,Other,38,23.25
2021-12-06,Google,Other,39,23.52
2021-12-06,Google,Other,40,23.81
2021-12-06,Google,Other,41,24.07
2021-12-06,Google,Other,42,24.31
2021-12-06,Google,Other,43,24.52
2021-12-06,Google,Other,44,24.76
2021-12-06,Google,Other,45,24.92
2021-12-06,Google,Other,46,25.08
2021-12-06,Google,Other,47,25.28
2021-12-06,Google,Other,48,25.5
2021-12-06,Google,Other,49,25.67
2021-12-06,Google,Other,50,25.87
2021-12-06,Google,Other,51,26.03
2021-12-06,Google,Other,52,26.23
2021-12-06,Google,Other,53,26.48
2021-12-06,Google,Other,54,26.68
2021-12-06,Google,Other,55,26.84
2021-12-06,Google,Other,56,27.01
2021-12-06,Google,Other,57,27.32
2021-12-06,Google,Other,58,27.45
2021-12-06,Google,Other,59,27.61
2021-12-06,Google,Other,60,27.7
2021-12-06,Google,RU,1,0
2021-12-06,Google,RU,2,2
2021-12-06,Google,RU,3,4
2021-12-06,Google,Tier1,1,2.58
2021-12-06,Google,Tier1,2,4.92
2021-12-06,Google,Tier1,3,6.8
2021-12-06,Google,Tier1,4,8.41
2021-12-06,Google,Tier1,5,9.81
2021-12-06,Google,Tier1,6,11.13
2021-12-06,Google,Tier1,7,12.25
2021-12-06,Google,Tier1,8,13.33
2021-12-06,Google,Tier1,9,14.35
2021-12-06,Google,Tier1,10,15.36
2021-12-06,Google,Tier1,11,16.29
2021-12-06,Google,Tier1,12,17.31
2021-12-06,Google,Tier1,13,18.12
2021-12-06,Google,Tier1,14,18.87
2021-12-06,Google,Tier1,15,19.58
2021-12-06,Google,Tier1,16,20.24
2021-12-06,Google,Tier1,17,20.93
2021-12-06,Google,Tier1,18,21.66
2021-12-06,Google,Tier1,19,22.24
2021-12-06,Google,Tier1,20,22.89
2021-12-06,Google,Tier1,21,23.51
2021-12-06,Google,Tier1,22,24.08
2021-12-06,Google,Tier1,23,24.67
2021-12-06,Google,Tier1,24,25.26
2021-12-06,Google,Tier1,25,25.81
2021-12-06,Google,Tier1,26,26.34
2021-12-06,Google,Tier1,27,26.83
2021-12-06,Google,Tier1,28,27.36
2021-12-06,Google,Tier1,29,27.87
2021-12-06,Google,Tier1,30,28.3
2021-12-06,Google,Tier1,31,28.82
2021-12-06,Google,Tier1,32,29.21
2021-12-06,Google,Tier1,33,29.61
2021-12-06,Google,Tier1,34,29.94
2021-12-06,Google,Tier1,35,30.32
2021-12-06,Google,Tier1,36,30.67
2021-12-06,Google,Tier1,37,31.1
2021-12-06,Google,Tier1,38,31.43
2021-12-06,Google,Tier1,39,31.78
2021-12-06,Google,Tier1,40,32.11
2021-12-06,Google,Tier1,41,32.46
2021-12-06,Google,Tier1,42,32.75
2021-12-06,Google,Tier1,43,33.05
2021-12-06,Google,Tier1,44,33.42
2021-12-06,Google,Tier1,45,33.75
2021-12-06,Google,Tier1,46,34.01
2021-12-06,Google,Tier1,47,34.27
2021-12-06,Google,Tier1,48,34.6
2021-12-06,Google,Tier1,49,34.87
2021-12-06,Google,Tier1,50,35.08
2021-12-06,Google,Tier1,51,35.3
2021-12-06,Google,Tier1,52,35.52
2021-12-06,Google,Tier1,53,36.03
2021-12-06,Google,Tier1,54,36.35
2021-12-06,Google,Tier1,55,36.55
2021-12-06,Google,Tier1,56,36.71
2021-12-06,Google,Tier1,57,36.9
2021-12-06,Google,Tier1,58,37.08
2021-12-06,Google,Tier1,59,37.18
2021-12-06,Google,Tier1,60,37.26
2021-12-06,Google,US,1,3.13
2021-12-06,Google,US,2,5.3
2021-12-06,Google,US,3,6.96
2021-12-06,Google,US,4,8.4
2021-12-06,Google,US,5,9.8
2021-12-06,Google,US,6,10.98
2021-12-06,Google,US,7,12.04
2021-12-06,Google,US,8,12.99
2021-12-06,Google,US,9,13.96
2021-12-06,Google,US,10,14.94
2021-12-06,Google,US,11,15.74
2021-12-06,Google,US,12,16.45
2021-12-06,Google,US,13,17.2
2021-12-06,Google,US,14,17.99
2021-12-06,Google,US,15,18.62
2021-12-06,Google,US,16,19.2
2021-12-06,Google,US,17,19.8
2021-12-06,Google,US,18,20.47
2021-12-06,Google,US,19,21.04
2021-12-06,Google,US,20,21.6
2021-12-06,Google,US,21,22.14
2021-12-06,Google,US,22,22.7
2021-12-06,Google,US,23,23.25
2021-12-06,Google,US,24,23.72
2021-12-06,Google,US,25,24.16
2021-12-06,Google,US,26,24.59
2021-12-06,Google,US,27,25.12
2021-12-06,Google,US,28,25.56
2021-12-06,Google,US,29,25.99
2021-12-06,Google,US,30,26.41
2021-12-06,Google,US,31,26.84
2021-12-06,Google,US,32,27.23
2021-12-06,Google,US,33,27.6
2021-12-06,Google,US,34,27.97
2021-12-06,Google,US,35,28.36
2021-12-06,Google,US,36,28.77
2021-12-06,Google,US,37,29.14
2021-12-06,Google,US,38,29.47
2021-12-06,Google,US,39,29.79
2021-12-06,Google,US,40,30.18
2021-12-06,Google,US,41,30.51
2021-12-06,Google,US,42,30.81
2021-12-06,Google,US,43,31.11
2021-12-06,Google,US,44,31.43
2021-12-06,Google,US,45,31.75
2021-12-06,Google,US,46,32.04
2021-12-06,Google,US,47,32.3
2021-12-06,Google,US,48,32.55
2021-12-06,Google,US,49,32.85
2021-12-06,Google,US,50,33.11
2021-12-06,Google,US,51,33.36
2021-12-06,Google,US,52,33.58
2021-12-06,Google,US,53,34.35
2021-12-06,Google,US,54,34.63
2021-12-06,Google,US,55,34.88
2021-12-06,Google,US,56,35.13
2021-12-06,Google,US,57,35.37
2021-12-06,Google,US,58,35.59
2021-12-06,Google,US,59,35.82
2021-12-06,Google,US,60,36.02
2021-12-06,Organic,Arab,1,1.75
2021-12-06,Organic,Arab,2,3.13
2021-12-06,Organic,Arab,3,3.63
2021-12-06,Organic,Arab,4,4.13
2021-12-06,Organic,Arab,5,4.63
2021-12-06,Organic,Arab,6,5.13
2021-12-06,Organic,Arab,7,5.63
2021-12-06,Organic,Arab,8,6.13
2021-12-06,Organic,Arab,9,7
2021-12-06,Organic,Arab,10,7.88
2021-12-06,Organic,Arab,11,8.75
2021-12-06,Organic,Arab,12,9.63
2021-12-06,Organic,Arab,13,10.5
2021-12-06,Organic,Arab,14,11.38
2021-12-06,Organic,Arab,15,12.25
2021-12-06,Organic,Arab,16,13.13
2021-12-06,Organic,Arab,17,13.63
2021-12-06,Organic,Arab,18,14.13
2021-12-06,Organic,Arab,19,14.63
2021-12-06,Organic,Arab,20,15.13
2021-12-06,Organic,Arab,21,15.63
2021-12-06,Organic,Arab,22,16.13
2021-12-06,Organic,Arab,23,16.63
2021-12-06,Organic,Arab,24,17.13
2021-12-06,Organic,Arab,25,17.63
2021-12-06,Organic,Arab,26,18.13
2021-12-06,Organic,Arab,27,18.63
2021-12-06,Organic,Arab,28,19.13
2021-12-06,Organic,Arab,29,19.63
2021-12-06,Organic,Arab,30,20.13
2021-12-06,Organic,Arab,31,20.63
2021-12-06,Organic,Arab,32,21.13
2021-12-06,Organic,Arab,33,21.63
2021-12-06,Organic,Arab,34,22.13
2021-12-06,Organic,Arab,35,22.63
2021-12-06,Organic,Arab,36,23.13
2021-12-06,Organic,Arab,37,23.63
2021-12-06,Organic,Arab,51,24.13
2021-12-06,Organic,Arab,52,24.63
2021-12-06,Organic,Arab,53,25.13
2021-12-06,Organic,Arab,54,25.63
2021-12-06,Organic,Arab,55,26.13
2021-12-06,Organic,Arab,57,26.63
2021-12-06,Organic,Arab,58,27.13
2021-12-06,Organic,Arab,59,27.63
2021-12-06,Organic,Arab,60,28.13
2021-12-06,Organic,Asia,1,3.5
2021-12-06,Organic,Asia,2,5.5
2021-12-06,Organic,Asia,3,7.5
2021-12-06,Organic,BR,1,1.27
2021-12-06,Organic,BR,2,2.86
2021-12-06,Organic,BR,3,3.68
2021-12-06,Organic,BR,4,4.5
2021-12-06,Organic,BR,5,5.32
2021-12-06,Organic,BR,6,6.27
2021-12-06,Organic,BR,7,7.09
2021-12-06,Organic,BR,8,7.73
2021-12-06,Organic,BR,9,8.36
2021-12-06,Organic,BR,10,9.32
2021-12-06,Organic,BR,11,10.14
2021-12-06,Organic,BR,12,10.95
2021-12-06,Organic,BR,13,11.77
2021-12-06,Organic,BR,14,12.59
2021-12-06,Organic,BR,15,13.09
2021-12-06,Organic,BR,16,13.59
2021-12-06,Organic,BR,17,14.09
2021-12-06,Organic,BR,18,14.59
2021-12-06,Organic,BR,19,15.09
2021-12-06,Organic,BR,20,15.41
2021-12-06,Organic,BR,21,15.73
2021-12-06,Organic,BR,22,16.05
2021-12-06,Organic,BR,23,16.36
2021-12-06,Organic,BR,24,16.68
2021-12-06,Organic,BR,25,17
2021-12-06,Organic,BR,26,17.5
2021-12-06,Organic,BR,27,18
2021-12-06,Organic,BR,28,18.32
2021-12-06,Organic,BR,29,18.86
2021-12-06,Organic,BR,30,19.18
2021-12-06,Organic,BR,31,19.5
2021-12-06,Organic,BR,32,19.82
2021-12-06,Organic,BR,33,20.14
2021-12-06,Organic,BR,34,20.45
2021-12-06,Organic,BR,35,20.77
2021-12-06,Organic,BR,36,21.09
2021-12-06,Organic,BR,37,21.41
2021-12-06,Organic,BR,38,21.73
2021-12-06,Organic,BR,39,22.05
2021-12-06,Organic,BR,40,22.36
2021-12-06,Organic,BR,41,22.68
2021-12-06,Organic,BR,42,23
2021-12-06,Organic,BR,43,23.32
2021-12-06,Organic,BR,44,23.64
2021-12-06,Organic,BR,45,23.95
2021-12-06,Organic,BR,46,24.27
2021-12-06,Organic,BR,47,24.59
2021-12-06,Organic,BR,48,24.91
2021-12-06,Organic,BR,49,25.23
2021-12-06,Organic,BR,50,25.73
2021-12-06,Organic,BR,51,26.05
2021-12-06,Organic,BR,52,26.55
2021-12-06,Organic,BR,53,26.86
2021-12-06,Organic,BR,54,27.18
2021-12-06,Organic,BR,55,27.5
2021-12-06,Organic,BR,56,27.82
2021-12-06,Organic,BR,57,28.14
2021-12-06,Organic,BR,58,28.45
2021-12-06,Organic,BR,59,28.77
2021-12-06,Organic,BR,60,29.27
2021-12-06,Organic,Europe,1,1.7
2021-12-06,Organic,Europe,2,3.52
2021-12-06,Organic,Europe,3,5.22
2021-12-06,Organic,Europe,4,6.61
2021-12-06,Organic,Europe,5,8.3
2021-12-06,Organic,Europe,6,9.83
2021-12-06,Organic,Europe,7,11.35
2021-12-06,Organic,Europe,8,12.57
2021-12-06,Organic,Europe,9,13.78
2021-12-06,Organic,Europe,10,15
2021-12-06,Organic,Europe,11,16.22
2021-12-06,Organic,Europe,12,17.3
2021-12-06,Organic,Europe,13,18.39
2021-12-06,Organic,Europe,14,19.3
2021-12-06,Organic,Europe,15,20.09
2021-12-06,Organic,Europe,16,21
2021-12-06,Organic,Europe,17,21.91
2021-12-06,Organic,Europe,18,22.83
2021-12-06,Organic,Europe,19,23.91
2021-12-06,Organic,Europe,20,24.83
2021-12-06,Organic,Europe,21,25.74
2021-12-06,Organic,Europe,22,26.52
2021-12-06,Organic,Europe,23,27.43
2021-12-06,Organic,Europe,24,28.52
2021-12-06,Organic,Europe,25,29.43
2021-12-06,Organic,Europe,26,30.35
2021-12-06,Organic,Europe,27,31.26
2021-12-06,Organic,Europe,28,32.04
2021-12-06,Organic,Europe,29,32.65
2021-12-06,Organic,Europe,30,33.43
2021-12-06,Organic,Europe,31,34.04
2021-12-06,Organic,Europe,32,34.83
2021-12-06,Organic,Europe,33,35.61
2021-12-06,Organic,Europe,34,36.39
2021-12-06,Organic,Europe,35,37.17
2021-12-06,Organic,Europe,36,37.96
2021-12-06,Organic,Europe,37,38.74
2021-12-06,Organic,Europe,38,39.52
2021-12-06,Organic,Europe,39,40.3
2021-12-06,Organic,Europe,40,41.09
2021-12-06,Organic,Europe,41,41.87
2021-12-06,Organic,Europe,42,42.78
2021-12-06,Organic,Europe,43,43.7
2021-12-06,Organic,Europe,44,44.61
2021-12-06,Organic,Europe,45,45.52
2021-12-06,Organic,Europe,46,46.43
2021-12-06,Organic,Europe,47,47.35
2021-12-06,Organic,Europe,48,48.26
2021-12-06,Organic,Europe,49,49.17
2021-12-06,Organic,Europe,50,49.96
2021-12-06,Organic,Europe,51,50.74
2021-12-06,Organic,Europe,52,51.65
2021-12-06,Organic,Europe,53,52.57
2021-12-06,Organic,Europe,54,53.48
2021-12-06,Organic,Europe,55,54.39
2021-12-06,Organic,Europe,56,55.17
2021-12-06,Organic,Europe,57,55.96
2021-12-06,Organic,Europe,58,56.74
2021-12-06,Organic,Europe,59,57.35
2021-12-06,Organic,Europe,60,58.13
2021-12-06,Organic,Latam,1,13.81
2021-12-06,Organic,Latam,2,16.25
2021-12-06,Organic,Latam,3,18
2021-12-06,Organic,Latam,4,19.75
2021-12-06,Organic,Latam,5,21.5
2021-12-06,Organic,Latam,6,23.06
2021-12-06,Organic,Latam,7,24.38
2021-12-06,Organic,Latam,8,25.94
2021-12-06,Organic,Latam,9,27.5
2021-12-06,Organic,Latam,10,29.06
2021-12-06,Organic,Latam,11,30.38
2021-12-06,Organic,Latam,12,31.69
2021-12-06,Organic,Latam,13,33
2021-12-06,Organic,Latam,14,34.13
2021-12-06,Organic,Latam,15,35
2021-12-06,Organic,Latam,16,35.88
2021-12-06,Organic,Latam,17,36.56
2021-12-06,Organic,Latam,18,37.25
2021-12-06,Organic,Latam,19,37.94
2021-12-06,Organic,Latam,20,38.63
2021-12-06,Organic,Latam,21,39.5
2021-12-06,Organic,Latam,22,40.19
2021-12-06,Organic,Latam,23,40.63
2021-12-06,Organic,Latam,24,41.06
2021-12-06,Organic,Latam,25,41.5
2021-12-06,Organic,Latam,26,41.75
2021-12-06,Organic,Latam,27,42
2021-12-06,Organic,Latam,28,42.25
2021-12-06,Organic,Latam,29,42.5
2021-12-06,Organic,Latam,30,42.75
2021-12-06,Organic,Latam,31,43
2021-12-06,Organic,Latam,32,43.25
2021-12-06,Organic,Latam,33,43.5
2021-12-06,Organic,Latam,34,43.75
2021-12-06,Organic,Latam,35,44
2021-12-06,Organic,Latam,36,44.25
2021-12-06,Organic,Latam,37,44.5
2021-12-06,Organic,Latam,38,44.75
2021-12-06,Organic,Latam,39,45
2021-12-06,Organic,Latam,40,45.25
2021-12-06,Organic,Latam,41,45.5
2021-12-06,Organic,Latam,42,45.75
2021-12-06,Organic,Latam,43,46
2021-12-06,Organic,Latam,44,46.25
2021-12-06,Organic,Latam,45,46.5
2021-12-06,Organic,Latam,46,46.75
2021-12-06,Organic,Latam,47,47
2021-12-06,Organic,Latam,48,47.25
2021-12-06,Organic,Latam,53,59.5
2021-12-06,Organic,Other,1,2.2
2021-12-06,Organic,Other,2,4.15
2021-12-06,Organic,Other,3,5.43
2021-12-06,Organic,Other,4,6.57
2021-12-06,Organic,Other,5,7.61
2021-12-06,Organic,Other,6,8.43
2021-12-06,Organic,Other,7,9.02
2021-12-06,Organic,Other,8,9.91
2021-12-06,Organic,Other,9,10.67
2021-12-06,Organic,Other,10,11.5
2021-12-06,Organic,Other,11,12.41
2021-12-06,Organic,Other,12,13.26
2021-12-06,Organic,Other,13,13.96
2021-12-06,Organic,Other,14,14.5
2021-12-06,Organic,Other,15,14.98
2021-12-06,Organic,Other,16,15.37
2021-12-06,Organic,Other,17,15.76
2021-12-06,Organic,Other,18,16.24
2021-12-06,Organic,Other,19,16.78
2021-12-06,Organic,Other,20,17.17
2021-12-06,Organic,Other,21,17.57
2021-12-06,Organic,Other,22,17.96
2021-12-06,Organic,Other,23,18.43
2021-12-06,Organic,Other,24,18.91
2021-12-06,Organic,Other,25,19.22
2021-12-06,Organic,Other,26,19.61
2021-12-06,Organic,Other,27,20
2021-12-06,Organic,Other,28,20.39
2021-12-06,Organic,Other,29,20.78
2021-12-06,Organic,Other,30,21.09
2021-12-06,Organic,Other,31,21.48
2021-12-06,Organic,Other,32,21.78
2021-12-06,Organic,Other,33,22.09
2021-12-06,Organic,Other,34,22.54
2021-12-06,Organic,Other,35,23
2021-12-06,Organic,Other,36,23.3
2021-12-06,Organic,Other,37,23.7
2021-12-06,Organic,Other,38,24
2021-12-06,Organic,Other,39,24.24
2021-12-06,Organic,Other,40,24.54
2021-12-06,Organic,Other,41,24.93
2021-12-06,Organic,Other,42,25.33
2021-12-06,Organic,Other,43,25.72
2021-12-06,Organic,Other,44,26.11
2021-12-06,Organic,Other,45,26.57
2021-12-06,Organic,Other,46,27.02
2021-12-06,Organic,Other,47,27.48
2021-12-06,Organic,Other,48,27.78
2021-12-06,Organic,Other,49,28.09
2021-12-06,Organic,Other,50,28.39
2021-12-06,Organic,Other,51,28.7
2021-12-06,Organic,Other,52,29
2021-12-06,Organic,Other,53,29.3
2021-12-06,Organic,Other,54,29.61
2021-12-06,Organic,Other,55,29.85
2021-12-06,Organic,Other,56,30.24
2021-12-06,Organic,Other,57,30.63
2021-12-06,Organic,Other,58,31.09
2021-12-06,Organic,Other,59,31.39
2021-12-06,Organic,Other,60,31.63
2021-12-06,Organic,RU,1,1.76
2021-12-06,Organic,RU,2,3.04
2021-12-06,Organic,RU,3,3.65
2021-12-06,Organic,RU,4,4.22
2021-12-06,Organic,RU,5,4.72
2021-12-06,Organic,RU,6,5.13
2021-12-06,Organic,RU,7,5.59
2021-12-06,Organic,RU,8,5.93
2021-12-06,Organic,RU,9,6.28
2021-12-06,Organic,RU,10,6.52
2021-12-06,Organic,RU,11,6.89
2021-12-06,Organic,RU,12,7.24
2021-12-06,Organic,RU,13,7.59
2021-12-06,Organic,RU,14,7.74
2021-12-06,Organic,RU,15,7.89
2021-12-06,Organic,RU,16,8
2021-12-06,Organic,RU,17,8.11
2021-12-06,Organic,RU,18,8.2
2021-12-06,Organic,RU,19,8.28
2021-12-06,Organic,RU,20,8.37
2021-12-06,Organic,RU,21,8.46
2021-12-06,Organic,RU,22,8.5
2021-12-06,Organic,RU,25,8.54
2021-12-06,Organic,RU,26,8.63
2021-12-06,Organic,RU,27,8.72
2021-12-06,Organic,RU,28,8.8
2021-12-06,Organic,RU,29,8.85
2021-12-06,Organic,RU,30,8.89
2021-12-06,Organic,RU,31,8.93
2021-12-06,Organic,RU,32,9.02
2021-12-06,Organic,RU,33,9.07
2021-12-06,Organic,RU,34,9.15
2021-12-06,Organic,RU,35,9.24
2021-12-06,Organic,RU,36,9.28
2021-12-06,Organic,RU,37,9.33
2021-12-06,Organic,RU,38,9.37
2021-12-06,Organic,RU,39,9.41
2021-12-06,Organic,RU,40,9.5
2021-12-06,Organic,RU,41,9.59
2021-12-06,Organic,RU,42,9.63
2021-12-06,Organic,RU,43,9.72
2021-12-06,Organic,RU,44,9.8
2021-12-06,Organic,RU,45,9.89
2021-12-06,Organic,RU,46,9.93
2021-12-06,Organic,RU,47,9.98
2021-12-06,Organic,RU,48,10.07
2021-12-06,Organic,RU,49,10.15
2021-12-06,Organic,RU,50,10.26
2021-12-06,Organic,RU,51,10.37
2021-12-06,Organic,RU,52,10.48
2021-12-06,Organic,RU,53,10.57
2021-12-06,Organic,RU,54,11.13
2021-12-06,Organic,RU,55,11.17
2021-12-06,Organic,RU,57,11.26
